qseqid,group7057,group3478,group3762,group6361,group5266,group6362,group6363,group6364,group6365,group6366,group9064,group6371,group6372,group6374,group5606,group5607,group5608,group3611,group3645,group3644,group3643,group3641,group3640,group3639,group3638,group3637,group3635,group6378,group6381,group3614,group3612,group7092,group3755,group3752,group5700,group6390,group6392,group8281,group7302,group157,group6515,group6514,group6513,group6511,group6510,group152,group151,group6508,group6507,group6506,group6505,group6504,group6503,group6502,group6501,group134,group6499,group6498,group6497,group6496,group6495,group6494,group6493,group6492,group6491,group6490,group6489,group6488,group95,group62,group14,group12,group11,group10,group5999,group6417,group5678,group1251,group6456,group6455,group6454,group6453,group6452,group6451,group6450,group6449,group6448,group6447,group6444,group6443,group6438,group6437,group5490,group5485,group4298,group4297,group6345,group6348,group6349,group6350,group6351,group6352,group6353,group6355,group6356,group6357
group9064,0.123534944982,0.232256841009,0.00419892213281,0.170032272367,0.321882047272,0.236785515498,0.486823569883,0.449910558086,0.390285645372,0.535881818879,1.0,0.368458103325,0.457617661667,0.407745935543,0.398306134028,0.509644802342,0.299313145459,0.161425250616,0.314097644948,0.410117765225,0.243608829412,0.189402865122,0.22969982641,0.172965579594,0.176531098473,0.251041950069,0.157400297058,0.112456255024,0.0743527141568,0.106892304922,0.103131321671,0.234160725578,0.0716887442469,0.185072398004,0.138951830658,0.206263224819,0.133045198135,0.0403134575628,0.00867354160139,0.0981206366262,0.259256312461,0.250665218554,0.397707366352,0.263323523985,0.307185221738,0.102884572418,0.152304774771,0.120295660503,0.18100083271,0.203077907407,0.132811534465,0.152506539856,0.140346559266,0.156782779408,,0.15405328116,0.128192294062,0.139341982259,0.0520324050139,0.108125344722,0.105122418372,0.129461497319,0.125850964586,0.182564624748,0.101338579125,0.158442985606,0.0996547200824,0.0756806189987,0.0894990815639,0.154196943086,0.0733937336144,0.170038209803,0.169627842578,0.191575075141,0.0209124896563,0.127088608616,,0.103181599008,0.169244629783,0.240477507883,0.228465445062,0.0713115345927,0.213639348623,0.178787897824,0.241394065601,0.198392890241,0.211839217927,0.266355134949,0.0996494462609,0.107289935944,0.121057024137,0.273651206809,0.119082253859,0.176246368904,0.0863773247168,0.190819727779,0.342709830252,0.142346225706,0.138624923642,0.263749550938,0.183322355548,0.26726511183,0.278829798716,0.542796644888,0.262093352297,0.177377220938
group6371,0.494261140226,0.336464392661,0.0167956171076,0.0539413872189,0.336827446215,0.395440513437,0.548823991055,0.379896306314,0.729157334402,0.734980361923,0.368458103325,1.0,0.519526825417,0.509028471799,0.532981979346,0.536850528149,0.418788689902,0.366149270007,0.46898559342,0.497806076775,0.444899810293,0.256179260384,0.466591857014,0.0927357347039,0.329297561362,0.253241670187,0.262670181246,0.244906832647,0.184815404301,0.107522089818,0.195256301461,0.229645530855,0.245209687262,0.313194395927,0.145447512927,0.0934366371913,0.260679204118,0.0930437912543,0.00213959547882,0.252438031419,0.282945227735,0.0710271132863,0.305007961118,0.175569893218,0.25778134344,0.261085120019,0.265508741426,0.175082269455,0.171748505374,0.208953638975,0.214635341708,0.164932695483,0.226749907047,0.119403673166,,0.349925785776,0.364118326063,0.151917673476,0.129602577649,0.192475627976,0.151235078714,0.220929472917,0.299627591196,0.264099050817,0.207379871901,0.233558198079,0.115671622169,0.2887646633,0.169890982742,0.126582004034,0.0450800498843,0.271201048857,0.252180324933,0.240434677011,0.0324439465848,0.230086946791,,0.237876725001,0.201301609429,0.208380859199,0.206647793108,0.223960946496,0.23647548911,0.2106472874,0.300328534669,0.204090137373,0.186135514278,0.338977586335,0.314116938871,0.115946890591,0.358346615227,0.11691213525,0.158895193523,0.16199130653,0.149310511893,0.201262018383,0.256995987712,0.193711940693,0.39371244401,0.345532145444,0.310321989703,0.432898566688,0.282690804487,0.318316694674,0.409678774489,0.337078439558
group6372,0.306382993262,0.298791914398,0.0138958293287,0.0729198011954,0.385401627653,0.423885393991,0.520388935987,0.508959999668,0.58566874359,0.478370856262,0.457617661667,0.519526825417,1.0,0.543683837573,0.499266014506,0.609823348245,0.533858060631,0.312187226999,0.246963276978,0.3107108709,0.256245944853,0.204005438574,0.333309961251,0.0775937363024,0.286616836437,0.314651372431,0.319204738492,0.412193505958,0.229481683775,0.0729797822474,0.152439223161,0.120326930323,0.177243239502,0.190953070925,0.204517638807,0.0824343527628,0.344829345179,0.101494081481,0.00508986514557,0.270208146487,0.396736259004,0.0603788650785,0.323391397366,0.365925889574,0.375701349993,0.24860932174,0.287828235357,0.207572568757,0.22471157976,0.306420811081,0.236441063142,0.185129020024,0.38716553477,0.150515636122,,0.245147159817,0.405846064312,0.23130167345,0.275429554384,0.251544121333,0.217702083299,0.295256614513,0.276613761456,0.263403092962,0.372624023675,0.326970931766,0.165236427955,0.337149552869,0.313120491812,0.141698314269,0.0476451056675,0.417186643068,0.317223776142,0.372390891627,0.0310326372888,0.289783328257,,0.216333687381,0.250430123481,0.238929288873,0.250239247173,0.285264951514,0.315637805964,0.255872033292,0.378700650743,0.291569726809,0.216597611414,0.407605794546,0.294054289209,0.203088667528,0.348231886346,0.169652606372,0.224994635705,0.141247469077,0.124780460484,0.201224284919,0.312132208402,0.229169300689,0.302759416441,0.284765821455,0.326369128016,0.445823820783,0.354821789465,0.491890002275,0.401532724843,0.297665582607
group6374,0.347955499082,0.2856065109,0.00825499337471,0.059096114104,0.182960010228,0.390344548534,0.509507860633,0.435584330666,0.635975198261,0.595893619061,0.407745935543,0.509028471799,0.543683837573,1.0,0.389191516884,0.369446887961,0.349557121531,0.0926926841582,0.167744307835,0.190557024241,0.12828117811,0.136020498878,0.243914592658,0.0724390801168,0.223886431812,0.254807431519,0.282653906986,0.272907267792,0.136796263181,0.0468411198381,0.0680493652788,0.0497953821707,0.106064550666,0.142039759275,0.210203539417,0.0278123560885,0.145024801411,0.126827278455,0.0011765169818,0.226309211203,0.320217607633,0.0495053847594,0.423696286196,0.276057364356,0.30819585785,0.236143529072,0.22012498069,0.174170879798,0.203387151124,0.255790219818,0.20698919745,0.244269129581,0.278757437804,0.24479635656,,0.204223132449,0.308522440457,0.155641066494,0.117323253942,0.148868629565,0.122925954785,0.166995265995,0.167225337424,0.286905122774,0.277861690873,0.233403830395,0.0904347692953,0.143431171171,0.239847951736,0.048058635922,0.0609393039317,0.367919622233,0.302247825182,0.284093241195,0.0811290012129,0.209622687659,,0.246759618518,0.207567067641,0.236754284585,0.236849278386,0.181242365404,0.318006415028,0.250437247646,0.362909954631,0.215925298937,0.250611728017,0.41027667001,0.252624728869,0.158445273392,0.282032119854,0.10630870957,0.137788857706,0.140568799258,0.123394152913,0.182265209649,0.246057296906,0.194358168437,0.383474103934,0.209959395116,0.225171236583,0.400929640729,0.280472693755,0.412943814571,0.360617588603,0.213887593921
group5606,0.362876216859,0.447752185149,0.0163948201764,0.0524176928995,0.384502868388,0.273012897621,0.585849992538,0.368338414731,0.545120229763,0.484490187514,0.398306134028,0.532981979346,0.499266014506,0.389191516884,1.0,0.619436693213,0.49658287642,0.091474387688,0.352198695134,0.427929607286,0.437117351583,0.228527202939,0.355696622164,0.120945461712,0.396565731846,0.345144636323,0.311269772104,0.387469754611,0.257041942461,0.110865642893,0.285906567118,0.234429192528,0.113939051031,0.301229294706,0.205507226126,0.0704216825019,0.473636459537,0.104607706229,0.00223109489711,0.316578071751,0.41869066202,0.0833067536004,0.391524644808,0.270683256081,0.332947065779,0.249801076335,0.30234938935,0.236516382089,0.277881246909,0.301067803801,0.261092273975,0.21644440213,0.321619524871,0.124133250165,,0.364283740015,0.406560938484,0.205071590222,0.241976803524,0.268067373963,0.208450635923,0.278153743805,0.326397231438,0.250078724913,0.287304185594,0.306223387895,0.09492282406,0.133381819461,0.239454648362,0.262887963659,0.0427663849493,0.214208265934,0.151143620036,0.188142066037,0.0198737526981,0.336732678154,,0.304217423191,0.252778763505,0.296930684505,0.325579247435,0.223197889583,0.361562323805,0.365688983566,0.37290356914,0.282340682353,0.174036858281,0.324407613082,0.314768010425,0.141052687208,0.360867247065,0.142492821063,0.206648780617,0.255000901331,0.0213312904602,0.132611868175,0.374035079199,0.226877873917,0.287610330361,0.377456059695,0.407079921783,0.382752882485,0.354799578654,0.467971936695,0.437083769529,0.459907380911
group5607,0.352373241917,0.367484625788,0.0179944655481,0.0866551500607,0.435825860139,0.340034702825,0.548121334232,0.47145272819,0.491902498837,0.49274651164,0.509644802342,0.536850528149,0.609823348245,0.369446887961,0.619436693213,1.0,0.653224723253,0.0845786482556,0.428425163,0.497616726352,0.389446163262,0.21252620304,0.291216738717,0.0784008288725,0.335289264352,0.349427826787,0.272320576442,0.325873931003,0.280677430759,0.110425665395,0.232725676033,0.211085573909,0.087975494366,0.367930958144,0.203612515469,0.0732445025915,0.340358361437,0.0705329912766,0.00144184586741,0.25538726056,0.345011635727,0.0711102521668,0.298861692245,0.250045639033,0.286483160352,0.258406514055,0.300879741276,0.212164555118,0.208446156595,0.2390612211,0.195223303239,0.186952277694,0.356216357579,0.137885779004,,0.392737830659,0.263758670094,0.140072172796,0.182627395251,0.168949028639,0.174205624074,0.240658006906,0.302009090031,0.249243983005,0.199330773907,0.250236536896,0.0693011720095,0.110744011536,0.136856301628,0.198898181623,0.0467101242331,0.28752755703,0.196623048987,0.188743153794,0.0208926950608,0.321277637151,,0.314721715867,0.250436492911,0.271320611387,0.293009351025,0.196697240765,0.333802787131,0.323396646752,0.409687206241,0.357745483769,0.141798697082,0.37838980058,0.20168269221,0.249297742914,0.311772713782,0.114450078105,0.178150940512,0.243918896057,0.0171155039891,0.155504697468,0.362246410209,0.265168989535,0.263977094826,0.361405177178,0.344803525737,0.426079187779,0.381479062246,0.531800172722,0.404093306908,0.474950094987
group5608,0.35847030454,0.35753774989,0.0126285236198,0.0705783097013,0.232938189711,0.220619584307,0.422263503356,0.366074901751,0.473824449885,0.379243774174,0.299313145459,0.418788689902,0.533858060631,0.349557121531,0.49658287642,0.653224723253,1.0,0.0585677832375,0.248125605606,0.290295649199,0.207795278856,0.236884353012,0.236424463835,0.0853621117611,0.303957663848,0.305480225602,0.36096153255,0.356061938319,0.369296326869,0.0728582738356,0.217812314776,0.0893183005343,0.0737239833178,0.345360911137,0.207892794496,0.0489360419241,0.299830571111,0.0817709563734,0.00172803346445,0.378964140557,0.496974175108,0.0823655035797,0.334407298682,0.42623833316,0.396916658794,0.233825133798,0.35465757388,0.228892988892,0.250735687891,0.342443693491,0.224173293048,0.154073690772,0.444072168439,0.166671744305,,0.220738210971,0.313162810172,0.17613520487,0.278052951541,0.206356724648,0.214913316547,0.324213053424,0.383312913387,0.314772932624,0.41571688901,0.364490162683,0.100208653777,0.167391576713,0.362145793357,0.195503056649,0.0497470735733,0.310718495014,0.233967317293,0.309467847062,0.013453681286,0.409103258043,,0.318688535352,0.24424444391,0.29708634166,0.285842006127,0.220892242185,0.395909253741,0.350738591507,0.429157539977,0.36030964368,0.133753175665,0.369548948456,0.293974693965,0.325302541809,0.411029315895,0.148715923234,0.281302242599,0.278996550429,0.058485736156,0.171233743438,0.326182239901,0.309130924644,0.214756861059,0.407293111791,0.369613552684,0.433926197222,0.390086114119,0.441766169857,0.341867247192,0.364762957712
group3611,0.00854399142632,0.0417231060875,0.00456500260093,0.0312618222244,0.278880393581,0.11252658556,0.253270005592,0.147546026913,0.218910736823,0.241442365127,0.161425250616,0.366149270007,0.312187226999,0.0926926841582,0.091474387688,0.0845786482556,0.0585677832375,1.0,0.0949369723847,0.0999992145659,0.0962353616092,0.0987912390394,0.161477658377,0.0183242804882,0.0782323026189,0.0928327134331,0.167793982435,0.143005287332,0.0683925271626,0.144888865907,0.240711693289,0.0731157658892,0.134158373013,0.164470639098,0.0959731374442,0.162156706086,0.330871600234,0.0581196243762,0.00302660474007,0.0693168397317,0.164030423847,0.0609139857631,0.173207537817,0.10349423167,0.0915620178699,0.0198013739907,0.0381268929427,0.0853771209618,0.219197723212,0.148823829573,0.160858358537,0.138455926611,0.121385154647,0.0739221987172,,0.0595448785474,0.126064164385,0.121894393088,0.0834344689183,0.0792526189588,0.104496002696,0.152438447924,0.247149497297,0.220328718375,0.0927091346598,0.191770196734,0.422100408312,0.665132575841,0.03671350979,0.188527329786,0.0352176712268,0.114898498255,0.128400987779,0.15851192529,0.00951215655525,0.102656254613,,0.0703540019239,0.102790626401,0.100352113795,0.0896891533236,0.0819152187268,0.120715835143,0.104921808703,0.116446964277,0.0859296081755,0.0742439916832,0.101351688769,0.0876802984451,0.058326600003,0.0834382193799,0.177393529457,0.0976930020371,0.0263269638023,0.535152588568,0.464360215487,0.182167022477,0.00386428744702,0.020827783294,0.0246209477307,0.0320481420597,0.0115645306141,0.196684805423,0.231885499325,0.186561758725,0.0579651432919
group3645,0.0516135102996,0.0802389370889,0.0109526769727,0.13269021005,0.248647070179,0.088041490201,0.353119061429,0.191853625447,0.395646809679,0.474578584095,0.314097644948,0.46898559342,0.246963276978,0.167744307835,0.352198695134,0.428425163,0.248125605606,0.0949369723847,1.0,0.930991982868,0.625216050713,0.213939945576,0.342848569369,0.059362896782,0.325049910271,0.146356456677,0.0969925211962,0.110092844326,0.0456491921659,0.157638466556,0.163649600377,0.273258718788,0.141163675051,0.255064858877,0.117683009223,0.0118475428257,0.1913140395,0.0818913601,0.000363490341293,0.167862843839,0.169209136539,0.0495126349455,0.155561472734,0.0545807164847,0.0590330081282,0.111640229158,0.144877969085,0.0619197013088,0.0810299506645,0.103713785428,0.0709153489611,0.0597377859801,0.156443132707,0.0925859242435,,0.330100027904,0.0634479021684,0.0349034179788,0.0335083245335,0.0487921676642,0.0508162076611,0.115636081415,0.205720809371,0.132690722955,0.0507627199372,0.0813976226516,0.030500263693,0.0644795263136,0.0735483494196,0.0166104839652,0.0401853448774,0.123578970325,0.0870797216575,0.0531723356208,0.00606826020318,0.142829659996,,0.215455895439,0.0649975886855,0.0846174764645,0.0679905545642,0.0427004153787,0.0743730307199,0.0825611990924,0.120663316784,0.141801692876,0.0373707644113,0.132167117426,0.0460767986678,0.110955021389,0.0829195250585,0.0232820605843,0.0335064114314,0.0204326831252,0.00449939850385,0.026457807057,0.161882788926,0.00906468918148,0.101576663944,0.204851929584,0.123236530258,0.0526293583139,0.160542300035,0.145251592475,0.152019731087,0.236637452582
group3644,0.0507137112699,0.107342908046,0.0108924701845,0.181334010866,0.284754766422,0.102159087558,0.410755660164,0.249457181989,0.416879103736,0.486735159624,0.410117765225,0.497806076775,0.3107108709,0.190557024241,0.427929607286,0.497616726352,0.290295649199,0.0999992145659,0.930991982868,1.0,0.722660719944,0.230683469436,0.37634115343,0.086892167806,0.361286958997,0.179626062598,0.114133419728,0.16435902217,0.0553352218659,0.157848836664,0.261876382722,0.3205737918,0.143682344986,0.2576897985,0.115909737549,0.0266601437821,0.216209807207,0.0693988942485,0.000246959377695,0.180769796201,0.180521340757,0.0520982633388,0.163302213238,0.0763417364207,0.0668966414769,0.111278828597,0.150905149394,0.124686473203,0.113208698708,0.129222493669,0.102033694086,0.0653328034473,0.188036351138,0.102528274946,,0.393033166527,0.0964182667428,0.0644653340271,0.0565133754142,0.0971420804321,0.0749988205013,0.137061268477,0.229418810981,0.145486935449,0.0899074157898,0.11787241305,0.0466057318225,0.0758571684977,0.12988144528,0.0786950976679,0.048986312938,0.134518191306,0.090497035981,0.0619267561004,0.00924275492176,0.198220876667,,0.236582527627,0.0839045476445,0.121107655909,0.1056523644,0.0597815663988,0.122596267474,0.13352616668,0.172696440849,0.214741635906,0.0697515256656,0.181880934508,0.0511118306427,0.125840399761,0.0963184285275,0.0357492223196,0.0547775607841,0.0451379454768,0.00606026538001,0.0493878298344,0.205103570715,0.0102380123912,0.0978907527443,0.205576394604,0.146308082953,0.0612443747592,0.206691780303,0.198930738376,0.178563575919,0.277835881119
group3643,0.0414375453492,0.114776472016,0.00875514658206,0.225940908593,0.259209725132,0.112991136699,0.378505769835,0.185343970213,0.346600710542,0.368839257681,0.243608829412,0.444899810293,0.256245944853,0.12828117811,0.437117351583,0.389446163262,0.207795278856,0.0962353616092,0.625216050713,0.722660719944,1.0,0.324073840849,0.39565478399,0.1329252059,0.405334322452,0.22352079231,0.113539038293,0.191437350942,0.0637801473743,0.147485447092,0.342913505942,0.282806481075,0.115795744062,0.242092466978,0.152205141,0.0423062799192,0.28908884244,0.0690609390328,0.00158999287094,0.158571670779,0.237033941819,0.0658990851244,0.207160299771,0.11786909174,0.104125566861,0.151228662114,0.183301002373,0.111330136333,0.117107942293,0.124857854404,0.119309441483,0.0663913741248,0.13813589678,0.0954405565037,,0.374731922041,0.101526953562,0.0658247903689,0.12425422386,0.123738824488,0.101937541621,0.164630688787,0.196414246512,0.169760446467,0.0834697124652,0.120322436561,0.0541513138224,0.0729101343424,0.0646550495707,0.107486364089,0.0624072101874,0.0841783916502,0.0591305899378,0.0642885456158,0.0131216553336,0.170226883815,,0.245227394862,0.0157241916524,0.139306368997,0.133423689057,0.0719563779246,0.114118028652,0.138301252769,0.167830951739,0.198703437972,0.0750850257654,0.150236122785,0.0485444876298,0.0894165659584,0.0784207019899,0.0271524151206,0.0880988639412,0.0497432672262,0.0170823839569,0.0594185721066,0.173060664258,0.0118324202174,0.0799751128593,0.137685846619,0.124791295124,0.0463629377897,0.142288050785,0.127771445947,0.139278584537,0.263590149377
group3641,0.0109179901407,0.106982816446,0.00641039721606,0.025755415987,0.158613482406,0.111543986701,0.20117700628,0.128930805047,0.189655062691,0.211862285722,0.189402865122,0.256179260384,0.204005438574,0.136020498878,0.228527202939,0.21252620304,0.236884353012,0.0987912390394,0.213939945576,0.230683469436,0.324073840849,1.0,0.675668712894,0.144466494133,0.443932405103,0.322900938703,0.103044645096,0.169567920347,0.122638079697,0.136619235326,0.21065618541,0.272727364827,0.477956710645,0.157494323768,0.14436998981,0.184540149364,0.286076117118,0.0472581024826,0.012305746633,0.215659676002,0.279788111139,0.10676253747,0.232813766508,0.155652450478,0.122857847135,0.154771008714,0.203485488839,0.105212201101,0.190600467491,0.108925670018,0.130362427579,0.0987713864701,0.0548644457246,0.115076987923,,0.0895498378804,0.0695804640087,0.0665626519008,0.0899169598373,0.0828410589157,0.130269868572,0.258814159494,0.280063949632,0.313089481851,0.141138331863,0.205776050791,0.306801987186,0.35149542089,0.0293601258599,0.129805886178,0.0445809954135,0.142553990147,0.132613519445,0.140509416312,0.0138867204366,0.0426117994572,,0.0974145057286,0.00536287871708,0.0566282154357,0.0740226207983,0.0378088942166,0.0918968984223,0.0875135406866,0.0966737905088,0.0696001563533,0.0425443343783,0.0475136013373,0.0478218399981,0.011694389904,0.0211355382267,0.023280241234,0.151169483775,0.0815976746509,0.0427986058214,0.0906346542379,0.146939708201,0.0107346240989,0.0729770666694,0.0912815938599,0.0884864843346,0.0353802067121,0.0672563015645,0.158474328044,0.121466208291,0.071031662545
group3640,0.0487819097369,0.187673979661,0.00722248926515,0.0425569447633,0.221330277868,0.145087062059,0.416187901339,0.198124517278,0.333461234195,0.382637970347,0.22969982641,0.466591857014,0.333309961251,0.243914592658,0.355696622164,0.291216738717,0.236424463835,0.161477658377,0.342848569369,0.37634115343,0.39565478399,0.675668712894,1.0,0.14372106232,0.425764388735,0.395777993578,0.195300756228,0.316610106403,0.113653549546,0.192079793364,0.225781493268,0.417520073037,0.7090877271,0.257261773817,0.242297103104,0.129628162638,0.275069701929,0.0668348298896,0.00353484523967,0.30189850317,0.420845082886,0.117505274714,0.398744068998,0.248958519979,0.194564077991,0.129975994493,0.203260815275,0.178455154431,0.23943590535,0.225281984697,0.255775280512,0.175522506092,0.192833756522,0.192188714156,,0.250255838314,0.189450326023,0.107642242427,0.115858430745,0.138295098262,0.15282674389,0.298763224672,0.38309194545,0.44459601978,0.229836991643,0.333874986105,0.480014585541,0.570506501821,0.0388848388525,0.122277090065,0.0680520941765,0.252142647296,0.216704696626,0.247776766977,0.0480762617817,0.229308793247,,0.191355858258,0.0170978336466,0.170330510707,0.181889922573,0.114915943485,0.192641421439,0.208936299427,0.204825999578,0.193531813825,0.10324485698,0.186753134921,0.188785331028,0.0975515202356,0.173628272999,0.081998254628,0.192094487065,0.13168552638,0.0698872231219,0.130169977331,0.338367775137,0.0210396971937,0.142328700261,0.181169787994,0.175102562512,0.066610600486,0.273812019181,0.308924696263,0.312933753277,0.277099854859
group3639,0.0117984141805,0.0558414772993,0.00542275370333,0.0208567908598,0.0495601694259,0.0369239589088,0.120260693194,0.0767090166877,0.0910170370026,0.101533949283,0.172965579594,0.0927357347039,0.0775937363024,0.0724390801168,0.120945461712,0.0784008288725,0.0853621117611,0.0183242804882,0.059362896782,0.086892167806,0.1329252059,0.144466494133,0.14372106232,1.0,0.274930447938,0.104443109994,0.0550795837569,0.0724289011064,0.0416668331774,0.0371418299237,0.304837875621,0.183112028434,0.197237967586,0.0549491281191,0.0636504731741,0.0139828625543,0.0577389639291,0.0577591348219,0.00168134347921,0.0653971814544,0.0848631419965,0.0219712807186,0.0991673420226,0.0735116948967,0.0583488482355,0.0385722481593,0.0567336346029,0.0677161875936,0.0795951795685,0.083353418026,0.0842170262779,0.0536279344007,0.0401181258203,0.0705948307786,,0.0984973770919,0.0512156318707,0.058171618093,0.0752402681999,0.0898725189793,0.0454135568734,0.0640939262075,0.0733094419111,0.0939096841491,0.0719033013735,0.0756978856155,0.0640586579378,0.0687480334314,0.0300584656586,0.0576075098668,0.0139331166635,0.0402712300673,0.031046871616,0.0534491082333,0.00933140451851,0.0545670364023,,0.0593091207141,0.00572102762138,0.0798245629325,0.081390944057,0.0449295400503,0.0884682557546,0.0930075912996,0.0757593835294,0.0748950091364,0.0305484143329,0.0663783650473,0.020744484094,0.0370699158899,0.0231266027321,0.0122048935354,0.0495567213104,0.0553100104162,0.0171786888526,0.0391447056623,0.0596467729267,0.00807205827652,0.0561189268738,0.0341109246905,0.0672376741557,0.0299641843793,0.0436180179627,0.0708709119804,0.0559373173103,0.0741660961315
group3638,0.0676911798339,0.142881112139,0.00985898032071,0.049056879227,0.203306664916,0.178740247247,0.291619781233,0.187556188582,0.324384230775,0.304416098775,0.176531098473,0.329297561362,0.286616836437,0.223886431812,0.396565731846,0.335289264352,0.303957663848,0.0782323026189,0.325049910271,0.361286958997,0.405334322452,0.443932405103,0.425764388735,0.274930447938,1.0,0.405403142348,0.185425513312,0.329670585354,0.173676589797,0.143713453339,0.239845449118,0.289852543483,0.333436602054,0.333423962398,0.251064473779,0.0642778977409,0.306533993462,0.0715018578783,0.00224057667366,0.296651283636,0.36073497731,0.0785976814817,0.341703701028,0.312239854582,0.207574870463,0.206964648282,0.223052872362,0.185966584978,0.212165042401,0.242249320312,0.223193105171,0.144270955121,0.230685823517,0.202100981748,,0.275962474102,0.130445268745,0.139434890294,0.141762337708,0.176987178824,0.138479730621,0.244601217489,0.309154313952,0.278751727156,0.235196178693,0.239543027768,0.247959303918,0.271805950507,0.0736170312624,0.153798829158,0.0464155739623,0.233078432968,0.174715586724,0.181736330376,0.0247473361439,0.256011926921,,0.216788658306,0.0182707516598,0.181790994829,0.19255247865,0.115911214892,0.245140176028,0.23576068993,0.284802096873,0.301845122948,0.090630846905,0.262330809095,0.0738592155511,0.333064560892,0.143047892211,0.0435627647004,0.154078143425,0.116562236377,0.0336516819814,0.0873304395183,0.133851559956,0.0283178359785,0.177941601629,0.129082672855,0.212236515822,0.0989600015638,0.188679047662,0.195762828847,0.161280312713,0.18022768132
group3637,0.0952505446165,0.229771346021,0.014439081796,0.0461503162893,0.266410155054,0.224408507172,0.256043617778,0.25047788868,0.279895422016,0.265436062985,0.251041950069,0.253241670187,0.314651372431,0.254807431519,0.345144636323,0.349427826787,0.305480225602,0.0928327134331,0.146356456677,0.179626062598,0.22352079231,0.322900938703,0.395777993578,0.104443109994,0.405403142348,1.0,0.278106511833,0.266291044813,0.174870073821,0.122990566728,0.130563342255,0.30517658093,0.466997512349,0.173040472921,0.252461676113,0.0823356033889,0.336626633267,0.0501180247145,0.00175097484473,0.23488682161,0.265995966103,0.0545689646052,0.292057666942,0.236719202028,0.129754066698,0.213211612426,0.231109875058,0.226071488897,0.165020924522,0.182900771175,0.299708142505,0.186743679057,0.141851684944,0.318416158228,,0.218316630718,0.15103081173,0.11204380249,0.115642548878,0.142382742931,0.201631756897,0.225571261631,0.278027038732,0.336258436641,0.159948928158,0.210158236452,0.265323851483,0.300188001577,0.0465021211646,0.149985118025,0.058707986996,0.227543476176,0.192802840337,0.151640177517,0.0488523908101,0.127266867783,,0.236496678,0.0214975001418,0.284084544458,0.295743438676,0.220181837779,0.307919363613,0.253779028184,0.279169645155,0.140711012109,0.123468063942,0.19807433378,0.14885951138,0.0909380793809,0.200588288916,0.0406747641104,0.291217473404,0.113387648375,0.0598457874725,0.145543874184,0.155583511095,0.0326736317369,0.228797771644,0.178154134423,0.288316469493,0.106001956855,0.198630391305,0.333763713308,0.3205412359,0.33735439221
group3635,0.0766185152035,0.2633022635,0.00984296460384,0.0273062987322,0.098807437,0.13192868476,0.323052492267,0.149671417525,0.40108624245,0.287133981208,0.157400297058,0.262670181246,0.319204738492,0.282653906986,0.311269772104,0.272320576442,0.36096153255,0.167793982435,0.0969925211962,0.114133419728,0.113539038293,0.103044645096,0.195300756228,0.0550795837569,0.185425513312,0.278106511833,1.0,0.509489762342,0.155531473267,0.125015279908,0.0650529014396,0.0882903108844,0.0988155008604,0.168676971614,0.235474617925,0.0309089832864,0.251942547789,0.103105435582,0.00325315676228,0.256482374028,0.396263096559,0.045535101961,0.260805283596,0.480639233947,0.173353051679,0.0724224795741,0.194400574294,0.234761497783,0.229791057842,0.438760197309,0.227486189674,0.0944315540298,0.400299090615,0.138753709109,,0.198773809777,0.376938047204,0.17190680496,0.213908016094,0.193443621775,0.202143493305,0.289779082008,0.220906974298,0.307957688761,0.362749829675,0.314638727115,0.0748000883085,0.176638465279,0.136563539407,0.0394543455137,0.0486188063464,0.434306397638,0.339907034657,0.213992455164,0.0303655146324,0.390858067203,,0.141884095375,0.0180179147163,0.280553631192,0.288993319243,0.198889708817,0.263870129284,0.210828491271,0.228019380604,0.171549753305,0.0514205171642,0.255607059186,0.379167681992,0.322734515541,0.47253917422,0.212021275964,0.332391331557,0.0937385310517,0.0450582976964,0.110652845737,0.172442535546,0.0334369148664,0.233752673814,0.335061520869,0.407206969071,0.0999348496553,0.26663993785,0.250685367929,0.337928077619,0.251515199589
